sce cor SNPtype bias trait method Category
1 0.529645337058678 ieQTL 0.975810634999775 Fat_percent singletraitfy Functional_GS
2 0.528266741248224 ieQTL 1.02913285915931 Fat_percent singletraitfy Functional_GS
3 0.497483791111896 ieQTL 1.02286285085276 Fat_percent singletraitfy Functional_GS
4 0.464150846558145 ieQTL 0.965692168884405 Fat_percent singletraitfy Functional_GS
5 0.433392426629675 ieQTL 0.879353459453658 Fat_percent singletraitfy Functional_GS
1 0.467445492439111 ieQTL 0.924091043016216 Protein_percent singletraitfp Functional_GS
2 0.473091298015104 ieQTL 0.972166082010293 Protein_percent singletraitfp Functional_GS
3 0.441937975529703 ieQTL 0.959918944239142 Protein_percent singletraitfp Functional_GS
4 0.451028537916307 ieQTL 0.990194703252847 Protein_percent singletraitfp Functional_GS
5 0.433954534587884 ieQTL 0.995880151034213 Protein_percent singletraitfp Functional_GS
1 0.451294003859861 seQTL 0.986948940455253 Fat_percent singletraitfy Functional_GS
2 0.436386964115778 seQTL 1.00686371210504 Fat_percent singletraitfy Functional_GS
3 0.414844747711282 seQTL 1.01647901225752 Fat_percent singletraitfy Functional_GS
4 0.385144313156049 seQTL 0.962870571705109 Fat_percent singletraitfy Functional_GS
5 0.344154290350896 seQTL 0.866010351296473 Fat_percent singletraitfy Functional_GS
1 0.434833264895544 seQTL 0.913655880076651 Protein_percent singletraitfp Functional_GS
2 0.436697797315505 seQTL 0.964417071920367 Protein_percent singletraitfp Functional_GS
3 0.425915263507162 seQTL 0.9899925059605 Protein_percent singletraitfp Functional_GS
4 0.426932522186234 seQTL 0.986586250279886 Protein_percent singletraitfp Functional_GS
5 0.408752957125242 seQTL 0.971568957540863 Protein_percent singletraitfp Functional_GS
1 0.765068946686289 eeQTLGWASasbase 0.957432597027428 Fat_percent singletraitfy Functional_GS
2 0.769731292261435 eeQTLGWASasbase 1.00169088329818 Fat_percent singletraitfy Functional_GS
3 0.761973611400386 eeQTLGWASasbase 1.03071877555061 Fat_percent singletraitfy Functional_GS
4 0.767025978058602 eeQTLGWASasbase 1.01028939770329 Fat_percent singletraitfy Functional_GS
5 0.74814429955735 eeQTLGWASasbase 0.973611440751874 Fat_percent singletraitfy Functional_GS
1 0.718864881303168 eeQTLGWASasbase 0.943492437015489 Protein_percent singletraitfp Functional_GS
2 0.730553161445537 eeQTLGWASasbase 0.99133580393809 Protein_percent singletraitfp Functional_GS
3 0.71839503106108 eeQTLGWASasbase 1.01352951098909 Protein_percent singletraitfp Functional_GS
4 0.733511142285584 eeQTLGWASasbase 1.00666469082886 Protein_percent singletraitfp Functional_GS
5 0.737248177607576 eeQTLGWASasbase 1.03159929270537 Protein_percent singletraitfp Functional_GS
1 0.747278174651785 eeQTLGWASasbase 0.953691578748583 Fat_percent singletraitfy Current_GS
2 0.746599328997033 eeQTLGWASasbase 0.994894847888769 Fat_percent singletraitfy Current_GS
3 0.74607949740022 eeQTLGWASasbase 1.03222322629529 Fat_percent singletraitfy Current_GS
4 0.747655815780467 eeQTLGWASasbase 1.01336454377519 Fat_percent singletraitfy Current_GS
5 0.724128035164778 eeQTLGWASasbase 0.973138278269888 Fat_percent singletraitfy Current_GS
1 0.681066926583424 eeQTLGWASasbase 0.93207077728638 Protein_percent singletraitfp Current_GS
2 0.694114592210481 eeQTLGWASasbase 0.979597057422966 Protein_percent singletraitfp Current_GS
3 0.683897052794805 eeQTLGWASasbase 1.010039313196 Protein_percent singletraitfp Current_GS
4 0.701816661729258 eeQTLGWASasbase 1.01581898164631 Protein_percent singletraitfp Current_GS
5 0.692271024454159 eeQTLGWASasbase 1.03132846253879 Protein_percent singletraitfp Current_GS
1 0.62533458650961 asbQTL 0.934193346985865 Fat_percent singletraitfy Current_GS
2 0.616936159459274 asbQTL 0.973508793768036 Fat_percent singletraitfy Current_GS
3 0.618881236139565 asbQTL 1.03286482858573 Fat_percent singletraitfy Current_GS
4 0.602718672781502 asbQTL 1.00555483572777 Fat_percent singletraitfy Current_GS
5 0.574489432963667 asbQTL 0.968288558392338 Fat_percent singletraitfy Current_GS
1 0.597307671169043 asbQTL 0.910780511902863 Protein_percent singletraitfp Current_GS
2 0.609565980842798 asbQTL 0.9752857743664 Protein_percent singletraitfp Current_GS
3 0.603127302361679 asbQTL 1.01173707428776 Protein_percent singletraitfp Current_GS
4 0.616140500886671 asbQTL 1.01901180262403 Protein_percent singletraitfp Current_GS
5 0.592944988624162 asbQTL 1.01358682449974 Protein_percent singletraitfp Current_GS
1 0.628513155807317 asbQTLBOLT 0.927721490058491 Fat_percent singletraitfy Current_GS
2 0.630881193073264 asbQTLBOLT 0.986211576044458 Fat_percent singletraitfy Current_GS
3 0.632953078249584 asbQTLBOLT 1.04887734850365 Fat_percent singletraitfy Current_GS
4 0.617200963142507 asbQTLBOLT 1.01230902875222 Fat_percent singletraitfy Current_GS
5 0.580121020248041 asbQTLBOLT 0.936399098352109 Fat_percent singletraitfy Current_GS
1 0.605962354537035 asbQTLBOLT 0.92454484815985 Protein_percent singletraitfp Current_GS
2 0.625184745376085 asbQTLBOLT 0.980712058441945 Protein_percent singletraitfp Current_GS
3 0.612545763785885 asbQTLBOLT 1.01988379821635 Protein_percent singletraitfp Current_GS
4 0.62932863836834 asbQTLBOLT 1.03278458087158 Protein_percent singletraitfp Current_GS
5 0.601327364663908 asbQTLBOLT 0.996987647583537 Protein_percent singletraitfp Current_GS
1 0.59723654825704 aseQTL 0.923194899478112 Fat_percent singletraitfy Current_GS
2 0.599713075623869 aseQTL 0.982019543761417 Fat_percent singletraitfy Current_GS
3 0.590549553275017 aseQTL 1.03600578037112 Fat_percent singletraitfy Current_GS
4 0.580387088206004 aseQTL 1.0099146210646 Fat_percent singletraitfy Current_GS
5 0.547027544492348 aseQTL 0.964526409548806 Fat_percent singletraitfy Current_GS
1 0.563546899755538 aseQTL 0.905573382265282 Protein_percent singletraitfp Current_GS
2 0.577823442766314 aseQTL 0.972983610714863 Protein_percent singletraitfp Current_GS
3 0.563539092667914 aseQTL 1.00762773228233 Protein_percent singletraitfp Current_GS
4 0.587674689736824 aseQTL 1.02466533311521 Protein_percent singletraitfp Current_GS
5 0.555383714513675 aseQTL 1.011653891745 Protein_percent singletraitfp Current_GS
1 0.444665697117492 seQTL 0.954567644964367 Fat_percent singletraitfy Current_GS
2 0.431055303337854 seQTL 0.98741088320136 Fat_percent singletraitfy Current_GS
3 0.418791681319878 seQTL 1.0406369547567 Fat_percent singletraitfy Current_GS
4 0.372696109583027 seQTL 0.95805140796582 Fat_percent singletraitfy Current_GS
5 0.318821195689546 seQTL 0.867153547152807 Fat_percent singletraitfy Current_GS
1 0.381066350217291 seQTL 0.898301416222581 Protein_percent singletraitfp Current_GS
2 0.390244899926337 seQTL 0.947376895728489 Protein_percent singletraitfp Current_GS
3 0.367965143437884 seQTL 0.976516771025339 Protein_percent singletraitfp Current_GS
4 0.353819195027833 seQTL 0.948713977012464 Protein_percent singletraitfp Current_GS
5 0.307528763410436 seQTL 0.901205375813553 Protein_percent singletraitfp Current_GS
1 0.477205528472919 ieQTL 0.973842765829899 Fat_percent singletraitfy Current_GS
2 0.456620224837812 ieQTL 0.970139311821905 Fat_percent singletraitfy Current_GS
3 0.457446497641713 ieQTL 1.03084178892228 Fat_percent singletraitfy Current_GS
4 0.419290482337664 ieQTL 0.98931730808163 Fat_percent singletraitfy Current_GS
5 0.376381350268963 ieQTL 0.899772079061822 Fat_percent singletraitfy Current_GS
1 0.415602273590324 ieQTL 0.90298616098938 Protein_percent singletraitfp Current_GS
2 0.428213678470576 ieQTL 0.939398846904038 Protein_percent singletraitfp Current_GS
3 0.404856515517457 ieQTL 0.951132753538317 Protein_percent singletraitfp Current_GS
4 0.404711436236097 ieQTL 0.995790492485954 Protein_percent singletraitfp Current_GS
5 0.380236140561197 ieQTL 0.976971797386286 Protein_percent singletraitfp Current_GS
1 0.616937911078812 chipseqQTL 0.928867041613486 Fat_percent singletraitfy Functional_GS
2 0.620350102600163 chipseqQTL 0.999503507514795 Fat_percent singletraitfy Functional_GS
3 0.611898083885067 chipseqQTL 1.03281841830691 Fat_percent singletraitfy Functional_GS
4 0.606397634858018 chipseqQTL 1.01709038861756 Fat_percent singletraitfy Functional_GS
5 0.579408072402519 chipseqQTL 0.944011019620788 Fat_percent singletraitfy Functional_GS
1 0.580463478643491 chipseqQTL 0.906388923652624 Protein_percent singletraitfp Functional_GS
2 0.600386136480604 chipseqQTL 0.985722413891629 Protein_percent singletraitfp Functional_GS
3 0.591556616636114 chipseqQTL 1.02361977849237 Protein_percent singletraitfp Functional_GS
4 0.594631828432542 chipseqQTL 1.01223713737109 Protein_percent singletraitfp Functional_GS
5 0.580843065927025 chipseqQTL 1.01004802599051 Protein_percent singletraitfp Functional_GS
1 0.574658838022581 chipseqQTL 0.931547301857604 Fat_percent singletraitfy Current_GS
2 0.564386779913023 chipseqQTL 0.965198261270509 Fat_percent singletraitfy Current_GS
3 0.568235019198883 chipseqQTL 1.02790497786876 Fat_percent singletraitfy Current_GS
4 0.551165907041775 chipseqQTL 1.01325849439535 Fat_percent singletraitfy Current_GS
5 0.508422925502956 chipseqQTL 0.935138260975949 Fat_percent singletraitfy Current_GS
1 0.550908142822981 chipseqQTL 0.907897930569793 Protein_percent singletraitfp Current_GS
2 0.563017877826986 chipseqQTL 0.974058139720189 Protein_percent singletraitfp Current_GS
3 0.5582714535038 chipseqQTL 1.01962651173529 Protein_percent singletraitfp Current_GS
4 0.561225716565391 chipseqQTL 1.01062843092116 Protein_percent singletraitfp Current_GS
5 0.538054928790404 chipseqQTL 0.996312213879369 Protein_percent singletraitfp Current_GS
1 0.503454246698193 coding 0.957519026919815 Fat_percent singletraitfy Functional_GS
2 0.490514657703773 coding 1.0008540955305 Fat_percent singletraitfy Functional_GS
3 0.476624649283405 coding 1.02208022549121 Fat_percent singletraitfy Functional_GS
4 0.449356302555554 coding 0.971846179746704 Fat_percent singletraitfy Functional_GS
5 0.398745161857943 coding 0.88045417962171 Fat_percent singletraitfy Functional_GS
1 0.448954316534317 coding 0.885709422918988 Protein_percent singletraitfp Functional_GS
2 0.460300344772587 coding 0.963227602462008 Protein_percent singletraitfp Functional_GS
3 0.446345809148625 coding 1.00235010288743 Protein_percent singletraitfp Functional_GS
4 0.460301312720968 coding 1.01025460508202 Protein_percent singletraitfp Functional_GS
5 0.40452856166777 coding 0.929673776874936 Protein_percent singletraitfp Functional_GS
1 0.490685938475831 coding 0.963504744671445 Fat_percent singletraitfy Current_GS
2 0.475155347683644 coding 0.970249140831067 Fat_percent singletraitfy Current_GS
3 0.479539449086692 coding 1.04193982507393 Fat_percent singletraitfy Current_GS
4 0.429578442462314 coding 0.966429169933857 Fat_percent singletraitfy Current_GS
5 0.388429531645651 coding 0.876774568880216 Fat_percent singletraitfy Current_GS
1 0.436204782150981 coding 0.890330660343553 Protein_percent singletraitfp Current_GS
2 0.439621670793634 coding 0.931646253071869 Protein_percent singletraitfp Current_GS
3 0.435200768523232 coding 0.983789267604591 Protein_percent singletraitfp Current_GS
4 0.434472713474302 coding 1.00826371647825 Protein_percent singletraitfp Current_GS
5 0.393879725615575 coding 0.951935062480925 Protein_percent singletraitfp Current_GS
1 0.50048395631569 GWAS 0.970551321953815 Fat_percent singletraitfy Current_GS
2 0.483644240811456 GWAS 0.984759565841706 Fat_percent singletraitfy Current_GS
3 0.471768819264685 GWAS 1.02900924817799 Fat_percent singletraitfy Current_GS
4 0.435570873434903 GWAS 0.968113432012582 Fat_percent singletraitfy Current_GS
5 0.385936633243934 GWAS 0.874597244991535 Fat_percent singletraitfy Current_GS
1 0.426342000549943 GWAS 0.884012522611438 Protein_percent singletraitfp Current_GS
2 0.439151771171111 GWAS 0.960663060582197 Protein_percent singletraitfp Current_GS
3 0.417406287719877 GWAS 0.970916953623102 Protein_percent singletraitfp Current_GS
4 0.42420590134918 GWAS 1.01046585875406 Protein_percent singletraitfp Current_GS
5 0.35659837999133 GWAS 0.877132156873631 Protein_percent singletraitfp Current_GS
1 0.741853827820711 Histone 0.952622409868421 Fat_percent singletraitfy Functional_GS
2 0.745944921798549 Histone 1.0007188017939 Fat_percent singletraitfy Functional_GS
3 0.741488959927789 Histone 1.03310947024049 Fat_percent singletraitfy Functional_GS
4 0.739933678598404 Histone 1.00671181864576 Fat_percent singletraitfy Functional_GS
5 0.720807379783424 Histone 0.973821164146557 Fat_percent singletraitfy Functional_GS
1 0.689386145789523 Histone 0.931870751517082 Protein_percent singletraitfp Functional_GS
2 0.706026415434544 Histone 0.987512010473306 Protein_percent singletraitfp Functional_GS
3 0.695742602070594 Histone 1.01858273894471 Protein_percent singletraitfp Functional_GS
4 0.705998302323691 Histone 1.00429444295228 Protein_percent singletraitfp Functional_GS
5 0.70419457114059 Histone 1.02014198455337 Protein_percent singletraitfp Functional_GS
1 0.717807611692833 Histone 0.947674443912767 Fat_percent singletraitfy Current_GS
2 0.719425002555777 Histone 0.998062509279812 Fat_percent singletraitfy Current_GS
3 0.716247305445316 Histone 1.04079845051365 Fat_percent singletraitfy Current_GS
4 0.710831983406927 Histone 1.00752695519992 Fat_percent singletraitfy Current_GS
5 0.687955305451493 Histone 0.947114571922293 Fat_percent singletraitfy Current_GS
1 0.671446327897979 Histone 0.93394666193811 Protein_percent singletraitfp Current_GS
2 0.685267116982149 Histone 0.98239908688785 Protein_percent singletraitfp Current_GS
3 0.676135678313092 Histone 1.01311087302304 Protein_percent singletraitfp Current_GS
4 0.688381885361471 Histone 1.01533736037978 Protein_percent singletraitfp Current_GS
5 0.682680515566817 Histone 1.01195976123576 Protein_percent singletraitfp Current_GS
1 0.74721896898417 RNAseq 0.952797803554743 Fat_percent singletraitfy Functional_GS
2 0.754458738657905 RNAseq 0.99850894654806 Fat_percent singletraitfy Functional_GS
3 0.74418835341137 RNAseq 1.03150671652678 Fat_percent singletraitfy Functional_GS
4 0.749780196156861 RNAseq 1.01518605124307 Fat_percent singletraitfy Functional_GS
5 0.727394559773002 RNAseq 0.963134296034379 Fat_percent singletraitfy Functional_GS
1 0.685032334007363 RNAseq 0.939789892886702 Protein_percent singletraitfp Functional_GS
2 0.699725640473221 RNAseq 0.985327414348013 Protein_percent singletraitfp Functional_GS
3 0.688265786120516 RNAseq 1.01330352047639 Protein_percent singletraitfp Functional_GS
4 0.706232249585347 RNAseq 1.01773934935294 Protein_percent singletraitfp Functional_GS
5 0.703250575857414 RNAseq 1.02540379513777 Protein_percent singletraitfp Functional_GS
1 0.732428896440914 RNAseq 0.950642136935202 Fat_percent singletraitfy Current_GS
2 0.734401348007584 RNAseq 0.994548815976284 Fat_percent singletraitfy Current_GS
3 0.730092980420629 RNAseq 1.02799824780658 Fat_percent singletraitfy Current_GS
4 0.735455467003274 RNAseq 1.01573192523156 Fat_percent singletraitfy Current_GS
5 0.709173303967244 RNAseq 0.96689135597727 Fat_percent singletraitfy Current_GS
1 0.658217946000807 RNAseq 0.927461508492974 Protein_percent singletraitfp Current_GS
2 0.674487420024734 RNAseq 0.985363858229205 Protein_percent singletraitfp Current_GS
3 0.663845368717026 RNAseq 1.012233311017 Protein_percent singletraitfp Current_GS
4 0.682683837001006 RNAseq 1.01804997860362 Protein_percent singletraitfp Current_GS
5 0.664769088247262 RNAseq 1.02310857594352 Protein_percent singletraitfp Current_GS
1 0.746395920168138 Histoneall 0.950684340682611 Fat_percent singletraitfy Functional_GS
2 0.75151325811707 Histoneall 0.997395730502867 Fat_percent singletraitfy Functional_GS
3 0.746360581778674 Histoneall 1.03326238177876 Fat_percent singletraitfy Functional_GS
4 0.745945050131521 Histoneall 1.00940725198014 Fat_percent singletraitfy Functional_GS
5 0.728426923345507 Histoneall 0.97730631904912 Fat_percent singletraitfy Functional_GS
1 0.69730371566211 Histoneall 0.932818255074084 Protein_percent singletraitfp Functional_GS
2 0.712785466842391 Histoneall 0.984408202837722 Protein_percent singletraitfp Functional_GS
3 0.703407391350862 Histoneall 1.01985621232316 Protein_percent singletraitfp Functional_GS
4 0.713924755041589 Histoneall 1.00749278994462 Protein_percent singletraitfp Functional_GS
5 0.71303738583581 Histoneall 1.02384357884265 Protein_percent singletraitfp Functional_GS
1 0.692140732515177 Histoneall 0.929741856913023 Fat_percent singletraitfy Current_GS
2 0.694521899400753 Histoneall 0.988740683552798 Fat_percent singletraitfy Current_GS
3 0.696209885451204 Histoneall 1.03511616094095 Fat_percent singletraitfy Current_GS
4 0.68691656260501 Histoneall 1.01093164700992 Fat_percent singletraitfy Current_GS
5 0.666463975511813 Histoneall 0.966354949007491 Fat_percent singletraitfy Current_GS
1 0.66836823975895 Histoneall 0.924156961420655 Protein_percent singletraitfp Current_GS
2 0.679670043494577 Histoneall 0.979013189355427 Protein_percent singletraitfp Current_GS
3 0.674458149617738 Histoneall 1.02181411712097 Protein_percent singletraitfp Current_GS
4 0.683754327586713 Histoneall 1.01345302297121 Protein_percent singletraitfp Current_GS
5 0.673384210841897 Histoneall 1.02062915110382 Protein_percent singletraitfp Current_GS
1 0.254349879009665 PBLUP 0.000310217479550225 Fat_yield singletraitfy Current_GS
1 0.353907796829985 PBLUP 1.63757358383111e-05 Milk_volume singletraitmv Current_GS
1 0.295061298594462 PBLUP 0.000198672196294046 Protein_yield singletraitprotein Current_GS
2 0.289352448258914 PBLUP 0.000376514608664527 Fat_yield singletraitfy Current_GS
2 0.315478136662505 PBLUP 1.56684545493627e-05 Milk_volume singletraitmv Current_GS
2 0.296509125559415 PBLUP 0.000226556049300218 Protein_yield singletraitprotein Current_GS
3 0.283310998720307 PBLUP 0.000384582283844205 Fat_yield singletraitfy Current_GS
3 0.302376317573789 PBLUP 1.70991711926947e-05 Milk_volume singletraitmv Current_GS
3 0.290676959341588 PBLUP 0.000247186345258164 Protein_yield singletraitprotein Current_GS
4 0.263573009367486 PBLUP 0.000374884173644963 Fat_yield singletraitfy Current_GS
4 0.271436606091888 PBLUP 1.76615676814579e-05 Milk_volume singletraitmv Current_GS
4 0.281646016528692 PBLUP 0.000267541045360277 Protein_yield singletraitprotein Current_GS
5 0.310225430315745 PBLUP NA Fat_yield singletraitfy Current_GS
5 0.280283811195833 PBLUP NA Milk_volume singletraitmv Current_GS
5 0.303253844176588 PBLUP NA Protein_yield singletraitprotein Current_GS
